Zero_Crossings,Spectral_Centroid,Spectral_Rolloff,MFCC,Chroma_Frequency,LPCC,Spectral_Bandwidth,Spectral_Flux,Spectral_Contrast,Energy,Tempo,F0,Intensity,Emotion
82,0.3306478655911618,1650.9977429118378,"[-1.1052517e-08, 2.5262896e-08, -6.315724e-09, 6.315724e-09, 3.157862e-09, -1.2631448e-08, 6.315724e-09, 0.0, 1.8947173e-08, 0.0, 2.5262896e-08, 3.157862e-09, -3.157862e-09, -2.5262896e-08, -1.2631448e-08, 6.315724e-09, -1.2631448e-08, 6.315724e-09, 5.131526e-09, -1.578931e-09]",0.50431424,0.0054071066,2531.195524931472,1.4780785,20.588102482745494,0.011015434,[33.51200457 54.01200457],295.5789418615096,0.00034819133,surprised
0,0.3189671986404533,1805.55908203125,"[5.9604646e-09, 0.0, -1.1920929e-08, -2.9802323e-09, 1.1920929e-08, -1.1920929e-08, 0.0, -1.1920929e-08, -1.1920929e-08, 5.9604646e-09, -5.9604646e-09, 1.1920929e-08, -2.9802323e-09, 2.9802323e-09, -5.9604646e-09, -5.9604646e-09, 5.9604646e-09, -1.1920929e-08, 0.0, 0.0]",0.48479927,0.007112766,2470.8937945273574,1.3434098,20.323454440489243,0.006062844,[80.99958882 90.49958882 99.99958882],428.3487641183745,0.00011810824,happy
60,0.3480159049917946,1198.6126239483174,"[-1.2226594e-08, -2.4453188e-08, 0.0, -6.113297e-09, 0.0, -6.113297e-09, 0.0, -4.0118513e-09, 0.0, 0.0, 0.0, -6.113297e-09, 0.0, 0.0, 1.2226594e-08, -1.2226594e-08, -3.0566485e-09, -6.113297e-09, 1.2226594e-08, -2.4453188e-08]",0.49470058,0.0058450303,2643.3315554803853,1.4364004,20.43565411671078,0.0016783058,[ 80.99958882  90.49958882  99.49958882 108.99958882],250.31966207865136,8.531313e-06,sad
0,0.41326088848234266,1228.7027994791667,"[-1.0091791e-08, 0.0, 1.0091791e-08, 1.0091791e-08, 0.0, 5.0458957e-09, -1.0091791e-08, 2.0183583e-08, 0.0, 0.0, 0.0, -5.0458957e-09, -2.0183583e-08, 0.0, 2.0183583e-08, -1.0091791e-08, -2.0183583e-08, 0.0, -1.0091791e-08, 0.0]",0.38569835,0.0055568344,2238.1504252150444,1.230636,19.18777232858819,0.001808461,[ 90.49958882  99.99958882 109.49958882 118.49958882 126.99958882],461.4661610579968,1.3707088e-05,fearful
0,0.4266919179962511,2281.0298127948113,"[-5.9979515e-09, 1.1995903e-08, -1.1995903e-08, 0.0, -5.9979515e-09, 0.0, 1.1995903e-08, 3.598771e-08, 5.9979515e-09, -1.1995903e-08, -1.1995903e-08, -1.1995903e-08, 2.3991806e-08, 0.0, -5.9979515e-09, 0.0, -1.1995903e-08, 0.0, -2.3991806e-08, -2.3991806e-08]",0.4517883,0.011909087,2425.0673069676764,1.4869615,20.584815171681523,0.008539021,[61.19200721 72.69200721 85.19200721],389.73606618789285,0.00020552386,fearful
62,0.4825247103909282,1238.454155072774,"[3.266008e-09, 1.3064032e-08, 3.266008e-09, 4.899012e-09, 0.0, 6.532016e-09, 3.266008e-09, -1.1431028e-08, 6.532016e-09, 6.532016e-09, 8.981522e-09, 0.0, -6.532016e-09, 1.3064032e-08, -6.532016e-09, 6.532016e-09, 6.532016e-09, 6.532016e-09, -6.532016e-09, -3.266008e-09]",0.5463658,0.0045104474,2576.205145045187,1.3108997,20.6921702819975,0.004334274,[43.49977022 60.49977022],310.56249490928207,5.846868e-05,neutral
31,0.2579539440654377,1754.4929750504032,"[-1.02545625e-08, 2.0509125e-08, 1.02545625e-08, 5.1272813e-09, 0.0, 5.1272813e-09, -5.1272813e-09, 0.0, 0.0, -1.02545625e-08, -5.1272813e-09, -1.4100023e-08, 0.0, 5.1272813e-09, 0.0, 7.690922e-09, 1.4100023e-08, -7.690922e-09, 5.1272813e-09, 8.9727425e-09]",0.49413833,0.00690886,2518.432975459761,1.5079612,19.474321271920925,0.0047797216,[ 76.59960938  86.59960938  97.09960938 106.09960938 116.59960938],378.5339555440674,7.214192e-05,disgusted
0,0.3649717474381136,1552.5165144804937,"[-1.2148718e-08, 0.0, -3.0371794e-09, -1.5185897e-09, -3.7964742e-09, 0.0, -6.074359e-09, 6.074359e-09, -3.0371794e-09, -6.074359e-09, -6.074359e-09, 1.2148718e-08, 0.0, 6.074359e-09, -2.4297435e-08, 6.074359e-09, -6.074359e-09, 6.074359e-09, 0.0, 0.0]",0.42527246,0.006641423,2190.0782811638364,1.3690094,19.631193448681763,0.0019342474,[73.0234375 83.5234375 94.0234375],452.2774186126458,1.2612573e-05,surprised
94,0.3696487878252091,1751.8343773113904,"[8.464565e-09, 1.1286087e-08, 1.8339891e-08, -3.526902e-09, 8.464565e-09, 8.464565e-09, -1.1286087e-08, 0.0, -2.6804456e-08, -2.8215217e-09, 0.0, -1.692913e-08, -2.2572173e-08, 1.1286087e-08, -1.1286087e-08, 0.0, 7.4064945e-09, 0.0, 0.0, 0.0]",0.50307816,0.005959624,2431.3012767771615,1.3651215,20.07172525848333,0.008795475,[54.64257812 68.64257812 82.64257812],402.74435680290384,0.00022632594,angry
60,0.39758574959852383,1583.4644990808824,"[7.791457e-09, 0.0, 6.2331655e-09, 1.2466331e-08, -3.1165828e-09, 0.0, 6.2331655e-09, -1.2466331e-08, 6.2331655e-09, -6.2331655e-09, 9.3497485e-09, 0.0, -6.2331655e-09, -1.2466331e-08, 0.0, -1.2466331e-08, 2.4932662e-08, 0.0, -1.2466331e-08, -1.2466331e-08]",0.50600046,0.007710855,2628.8660527606407,1.5022734,20.227073653958513,0.007043791,[48.8671875],409.23577163130585,0.00013799964,surprised
66,0.3700118875701065,1754.8214721679688,"[7.450581e-09, 0.0, 5.9604646e-09, 8.940697e-09, 5.9604646e-09, -1.1920929e-08, -5.9604646e-09, 5.9604646e-09, 0.0, 2.9802323e-09, -1.1920929e-08, -1.1920929e-08, 1.1920929e-08, 0.0, -8.940697e-09, 5.9604646e-09, 0.0, -2.3841858e-08, 0.0, -2.3841858e-08]",0.46450433,0.00568635,2535.7839376239,1.4494398,21.795224537275725,0.006228585,[64.33300781 76.33300781 86.83300781 97.33300781],340.06134602828195,9.978099e-05,happy
0,0.3960767645190577,1818.0079650878906,"[2.0861625e-08, 0.0, 1.1920929e-08, -5.9604646e-09, 0.0, 5.9604646e-09, 7.450581e-09, 0.0, -5.9604646e-09, 0.0, 0.0, 0.0, 1.1920929e-08, 0.0, -2.3841858e-08, -1.1920929e-08, -1.1920929e-08, -1.1920929e-08, 1.1920929e-08, 0.0]",0.40763745,0.00871395,2324.380561278797,1.3976328,19.96065828227319,0.008201843,[70.22691761 81.22691761 92.22691761],412.0633497317672,0.00021232899,fearful
70,0.36822072787933163,1583.6997985839844,"[-5.9604646e-09, 0.0, 0.0, 0.0, 0.0, -5.9604646e-09, 5.9604646e-09, 5.9604646e-09, -5.9604646e-09, -5.9604646e-09, 0.0, 5.9604646e-09, -8.940697e-09, 0.0, 8.940697e-09, 1.7881394e-08, 0.0, -2.3841858e-08, 0.0, 0.0]",0.4503048,0.008896291,2647.411593329087,1.4212486,21.64450530685519,0.00343891,[67.17357337 78.67357337 88.67357337],380.2093750874011,3.1187275e-05,sad
0,0.35415486870930474,1211.473388671875,"[-2.0435879e-08, 0.0, 1.3623919e-08, 0.0, 0.0, -3.4059797e-09, 6.8119594e-09, -1.3623919e-08, -1.3623919e-08, -1.7029899e-09, 1.3623919e-08, 6.8119594e-09, -1.3623919e-08, 0.0, 1.3623919e-08, -2.7247838e-08, -2.7247838e-08, 0.0, 2.7247838e-08, 0.0]",0.5037057,0.007659886,2595.934381744817,1.3099622,19.54810727095486,0.0018041717,[45.15127841 61.65127841],432.7695606095461,9.191463e-06,surprised
93,0.3079356068071387,1426.8641318044354,"[0.0, -1.02545625e-08, -3.845461e-09, 0.0, 2.5636406e-09, -5.1272813e-09, 0.0, 1.4100023e-08, -1.2818203e-08, -2.5636406e-09, 5.1272813e-09, 0.0, -5.1272813e-09, 0.0, 0.0, 0.0, 2.5636406e-09, 0.0, 1.02545625e-08, 5.1272813e-09]",0.5381984,0.0058485097,2608.18047551083,1.3378906,19.96632543958643,0.0029831254,"[ 82.77734375  91.77734375 100.77734375 110.27734375 119.77734375
 129.27734375]",372.2887834043458,2.3352892e-05,sad
0,0.3909300613858887,1700.0674977022059,"[1.5582915e-08, 2.4932662e-08, -6.2331655e-09, -3.1165828e-09, 0.0, 1.2466331e-08, 0.0, -1.8699497e-08, 3.1165828e-09, -1.3245477e-08, -6.2331655e-09, -1.2466331e-08, 1.2466331e-08, -3.1165828e-09, 9.3497485e-09, -1.2466331e-08, -1.2466331e-08, -1.2466331e-08, -6.2331655e-09, -1.2466331e-08]",0.35153425,0.007429768,2009.2408987011995,1.1837019,20.783973601155054,0.008219231,[40.38867188 58.38867188],459.82056863412026,0.00022080232,happy
33,0.3237295818954655,1688.7791724721337,"[9.111538e-09, 1.2148718e-08, -6.074359e-09, 6.074359e-09, 6.074359e-09, 6.074359e-09, 6.074359e-09, 2.657532e-09, -1.2148718e-08, 6.074359e-09, 0.0, -9.111538e-09, 1.2148718e-08, -1.2148718e-08, 6.074359e-09, 0.0, 0.0, -1.2148718e-08, 3.0371794e-09, 1.2148718e-08]",0.51107615,0.006831303,2549.9584726092494,1.3976176,20.615135700179806,0.0091811735,[ 73.5234375  84.0234375  94.5234375 104.5234375],245.19380154077137,0.0002852227,angry
79,0.28668442025490026,1685.8644194950332,"[3.157862e-09, 2.5262896e-08, -1.2631448e-08, 3.157862e-09, 1.578931e-08, 6.315724e-09, -7.1051893e-09, -1.2631448e-08, 7.894655e-09, 1.1841983e-09, 1.2631448e-08, -1.2631448e-08, -1.2631448e-08, 0.0, 0.0, 0.0, 0.0, -1.1052517e-08, 1.578931e-09, -1.2631448e-08]",0.49931446,0.0052827033,2593.478119634586,1.4315172,21.037562840996667,0.0036385092,[77.59960938 87.59960938 97.59960938],269.8206070582466,3.669356e-05,happy
92,0.4480009205766445,1034.7822709517045,"[-7.740863e-09, 1.2385381e-08, 2.3222588e-09, -6.1926904e-09, -3.0963452e-09, -6.1926904e-09, 1.1611294e-09, -6.1926904e-09, 6.1926904e-09, -1.2385381e-08, -3.0963452e-09, -6.1926904e-09, -8.127906e-09, 0.0, -1.5481726e-09, 3.0963452e-09, 0.0, 3.0963452e-09, 1.2385381e-08, 4.6445177e-09]",0.550851,0.0032799542,2709.614021823568,1.286426,20.23408162350031,0.0020401257,[76.59960938 86.59960938 96.59960938],307.8967097853115,1.0851765e-05,sad
0,0.3434844790360873,714.7312189569536,"[3.7894345e-08, 0.0, 0.0, 1.578931e-08, -1.2631448e-08, 0.0, -6.315724e-09, 0.0, -1.8947173e-08, 1.2631448e-08, 0.0, 1.2631448e-08, -3.157862e-09, -8.68412e-09, 1.2631448e-08, 2.5262896e-08, 1.2631448e-08, 0.0, 0.0, 1.2631448e-08]",0.35985938,0.0048137023,1807.2543131921263,1.2113725,17.707331766877346,0.00039766714,[40.91870777 59.41870777 75.91870777],437.1751159956299,4.7632437e-07,sad
0,0.2668610304648101,2138.273819633152,"[-2.073205e-08, 0.0, -4.4425823e-09, 0.0, -5.923443e-09, -1.1846886e-08, -8.885165e-09, -2.9617215e-08, 2.9617215e-09, 2.2953342e-08, -1.1846886e-08, -1.4808608e-09, 1.1846886e-08, -8.144734e-09, 2.3693772e-08, 0.0, 0.0, 0.0, 0.0, -1.1846886e-08]",0.33692843,0.008974002,2104.8764379267427,1.2473791,19.812528027668066,0.006962434,"[139.45383523 144.95383523 150.45383523 155.95383523 161.45383523
 166.95383523]",451.8036235662337,0.00015269234,angry
0,0.44423722145411915,1053.2482172818793,"[2.000156e-08, 2.5601995e-08, 0.0, -1.2800998e-08, -8.0006235e-10, -6.400499e-09, 6.400499e-09, 1.1200873e-08, -1.2800998e-08, 9.600748e-09, -6.400499e-09, -2.5601995e-08, -3.2002494e-09, -1.2800998e-08, 3.2002494e-09, -1.9201496e-08, -7.200561e-09, 1.9201496e-08, 0.0, -6.400499e-09]",0.542533,0.0029775288,2833.4158049382513,1.177128,20.636879808337497,0.0016147221,[33.79980469 54.79980469],304.09900228878644,6.6041084e-06,sad
0,0.36534558013705026,1530.3757887620193,"[-1.3754918e-08, 1.2226594e-08, 3.0566485e-09, 0.0, -6.113297e-09, -6.113297e-09, -6.113297e-09, 4.584973e-09, -6.113297e-09, 6.113297e-09, 9.169946e-09, 3.0566485e-09, 0.0, 0.0, 3.916331e-09, 0.0, 0.0, 1.2226594e-08, -3.0566485e-09, 0.0]",0.39433953,0.010748312,2165.5631883903025,1.4259008,21.015526653088532,0.0033517021,[ 76.59960938  86.59960938  96.59960938 106.09960938],419.5386542213825,3.4571673e-05,happy
22,0.35671606424833124,1979.7172214673913,"[-5.923443e-09, -1.1846886e-08, 0.0, -1.1846886e-08, 7.774519e-09, -2.3693772e-08, -1.1846886e-08, 2.9617215e-09, -1.1846886e-08, -8.885165e-09, 1.4808608e-08, 8.885165e-09, -5.923443e-09, 0.0, -5.923443e-09, 0.0, 0.0, 0.0, 4.4425823e-09, -2.9617215e-09]",0.45683208,0.0054517356,2470.9078203498448,1.5538918,21.523743669582544,0.0052250107,"[115.38401442 121.38401442 128.38401442 134.88401442 140.88401442
 146.88401442]",276.51337382523485,6.663879e-05,disgusted
0,0.4317072013548269,1249.4882156599813,"[1.0675459e-08, 0.0, -2.4464593e-09, 7.1169723e-09, -7.1169723e-09, 0.0, 0.0, 3.5584862e-09, -1.4233945e-08, 0.0, -7.1169723e-09, -3.5584862e-09, -1.4233945e-08, 0.0, 0.0, -7.1169723e-09, -1.4233945e-08, -9.341027e-09, 7.1169723e-09, 0.0]",0.4995278,0.0069013145,2622.064716330429,1.3289382,20.485005928462872,0.002137701,[67.17357337 78.67357337 90.17357337],327.2790312259099,1.3657699e-05,neutral
94,0.38361633837755515,2204.987970277584,"[0.0, -2.1311157e-08, 0.0, 0.0, -1.0655579e-08, 0.0, 0.0, 5.3277893e-09, 2.1311157e-08, 0.0, 0.0, -5.3277893e-09, -7.991685e-09, 5.3277893e-09, 1.0655579e-08, -1.0655579e-08, 0.0, 0.0, 5.3277893e-09, 5.6607763e-09]",0.4824458,0.008965172,2499.7997539966204,1.46643,21.82288230500135,0.027826156,[103.49954044 111.49954044 119.49954044 127.49954044],310.42558887212624,0.002272944,angry
48,0.3798244929462693,1292.530517578125,"[1.1920929e-08, 2.3841858e-08, 0.0, 0.0, 0.0, 0.0, -5.9604646e-09, 5.9604646e-09, 0.0, -5.9604646e-09, 8.195639e-09, -1.1920929e-08, 5.2154063e-09, 0.0, -2.9802323e-09, 2.9802323e-09, 0.0, 0.0, 5.9604646e-09, 0.0]",0.5591442,0.0025477223,2659.3669455260233,1.2619553,20.05482412127341,0.006286884,[ 98.49954044 106.99954044 116.49954044 125.99954044],209.74928417574392,0.00014307463,disgusted
89,0.4796051298396271,1289.1510009765625,"[-1.4901161e-08, 1.3245477e-08, -1.3245477e-08, 0.0, 6.6227384e-09, -6.6227384e-09, -1.3245477e-08, 8.278423e-09, 1.9868216e-08, -1.3245477e-08, -8.278423e-10, -6.6227384e-09, -1.3245477e-08, 0.0, 1.3245477e-08, 0.0, 3.3113692e-09, 1.9868216e-08, 6.6227384e-09, 0.0]",0.5592048,0.0047834516,2665.2267203358365,1.3360413,18.788798046507818,0.005623527,[ 95.24951172 103.24951172 111.24951172],416.89193894434106,9.3208e-05,happy
63,0.30584072770543735,1557.659795481688,"[0.0, -2.4297435e-08, -6.074359e-09, 4.555769e-09, 1.2148718e-08, 0.0, 1.2148718e-08, -1.2148718e-08, -1.2148718e-08, -6.074359e-09, 0.0, 1.2148718e-08, -3.0371794e-09, 0.0, -5.315064e-09, 0.0, 7.5929485e-09, -1.2148718e-08, 6.074359e-09, -2.4297435e-08]",0.5017884,0.004732746,2560.88472532278,1.3493092,20.02746324656621,0.004323159,[101.1328125 108.6328125 116.1328125],405.14451703332264,4.8846046e-05,sad
65,0.4609492663102841,1587.4595283661913,"[1.6001247e-08, 1.2800998e-08, 0.0, 0.0, 0.0, 1.2800998e-08, 9.600748e-09, 0.0, -8.000623e-09, -4.800374e-09, -6.400499e-09, 0.0, 1.2800998e-08, 5.120399e-08, -1.2800998e-08, -6.400499e-09, -9.600748e-09, -1.6001247e-09, -1.2800998e-08, 2.5601995e-08]",0.47833997,0.0072072153,2708.450656873048,1.4603494,20.95235930058727,0.0037283464,[67.09960938 77.09960938 87.59960938 97.59960938],387.1442564968382,3.915337e-05,happy
0,0.350088440943206,1697.0855712890625,"[5.1830127e-09, 0.0, 8.422395e-09, 7.774519e-09, 0.0, 5.1830127e-09, 2.5915063e-09, 0.0, -1.0366025e-08, 0.0, 0.0, 0.0, 1.0366025e-08, 5.1830127e-09, 7.774519e-09, 0.0, -6.4787655e-09, 1.0366025e-08, 0.0, 0.0]",0.46590203,0.00951397,2638.7727756435347,1.3102674,19.912715043328777,0.0008362088,[50.06640625 65.06640625 80.06640625],338.4862030101928,1.5985751e-06,disgusted
0,0.39332470901957445,1570.2519955842392,"[1.1846886e-08, 1.1846886e-08, 0.0, 0.0, 5.923443e-09, 0.0, 0.0, 0.0, -1.1846886e-08, -5.923443e-09, 0.0, -8.885165e-09, 0.0, -8.885165e-09, 0.0, 0.0, -2.3693772e-08, 1.1846886e-08, 0.0, -1.1846886e-08]",0.40614647,0.0107706105,2233.385124122915,1.5660924,18.920241349873105,0.0016009926,[51.9140625 68.9140625 86.4140625],382.7943041234362,7.2076464e-06,disgusted
29,0.2850653233849265,1798.8907352570563,"[-2.5636406e-09, -2.0509125e-08, 5.1272813e-09, 0.0, -1.02545625e-08, -5.1272813e-09, -1.02545625e-08, -8.331832e-09, 5.1272813e-09, -1.02545625e-08, 2.0509125e-08, -5.1272813e-09, 0.0, -2.0509125e-08, -1.02545625e-08, 0.0, 0.0, -7.690922e-09, 5.1272813e-09, -5.1272813e-09]",0.5058747,0.014104869,2485.3999330859224,1.5113235,20.25621407950533,0.0033085993,[ 60.37475586  76.37475586  89.37475586 102.87475586],286.6917313233603,3.9286217e-05,disgusted
0,0.40128159216568227,1695.3625721536623,"[-1.2148718e-08, 0.0, -6.074359e-09, 0.0, 6.074359e-09, 7.213301e-09, -6.074359e-09, 3.6446153e-08, 0.0, -3.0371794e-09, 1.2148718e-08, 0.0, -1.2148718e-08, 0.0, 0.0, 9.111538e-09, -1.2148718e-08, -1.5185897e-09, 0.0, 3.0371794e-09]",0.41688904,0.009881806,2239.999626429897,1.4492139,19.647735044362935,0.003373482,[ 92.59960938 103.09960938 113.09960938],450.5757281245257,3.3310764e-05,disgusted
24,0.42622758069752764,1603.1883826622595,"[-2.4453188e-08, -4.8906376e-08, 6.113297e-09, 0.0, 5.731216e-09, 1.2226594e-08, -1.2226594e-08, -6.113297e-09, 1.2226594e-08, 0.0, 9.169946e-09, -6.113297e-09, 6.877459e-09, 0.0, 2.4453188e-08, 1.1844513e-08, 9.169946e-09, 7.641621e-10, -1.5283242e-09, 0.0]",0.4629459,0.0048765405,2472.3389125224076,1.4648864,22.151055121816857,0.004921104,[51.56640625 66.56640625 81.06640625],310.29660700312616,5.772391e-05,sad
0,0.31102476809578106,1289.7014212101064,"[-6.7636474e-09, 2.705459e-08, 0.0, 0.0, -1.3527295e-08, -2.705459e-08, -6.7636474e-09, -1.690912e-08, 6.7636474e-09, -1.3527295e-08, 0.0, -1.5218207e-08, 0.0, 5.0727356e-09, -6.7636474e-09, 3.3818237e-09, 5.0727356e-09, -1.3950023e-08, 6.7636474e-09, 6.7636474e-09]",0.35602126,0.0067017563,1862.2124832481152,1.1949762,19.87848603278447,0.0025692831,[67.17357337 78.67357337 89.67357337],448.3101253304315,2.029644e-05,neutral
0,0.44735840726557496,1136.588960535386,"[1.7530778e-09, -2.8049245e-08, 2.8049245e-08, 0.0, 1.4024622e-08, 7.012311e-09, -7.012311e-09, 0.0, -7.012311e-09, -1.7530778e-09, 0.0, 0.0, 1.4024622e-08, 7.012311e-09, 7.012311e-09, 1.4024622e-08, 0.0, 1.4024622e-08, 0.0, 7.012311e-09]",0.560689,0.0051509044,2910.776925427517,1.2858342,19.754962297278873,0.001795997,[33.01200457 53.51200457],327.63469057663883,9.157856e-06,neutral
42,0.38979855782364864,1328.7024072853915,"[2.2980103e-08, 0.0, -1.4362564e-09, -1.1490052e-08, -5.745026e-09, 2.872513e-09, -5.745026e-09, -5.745026e-09, -2.5134488e-09, 5.745026e-09, -6.4631545e-09, 0.0, -5.745026e-09, 1.1490052e-08, -1.1490052e-08, 0.0, -4.3087693e-09, 2.872513e-09, 7.1812827e-09, 0.0]",0.5151442,0.006000416,2648.7040727161643,1.2038512,20.465172927338642,0.005614846,[101.1328125 108.6328125 115.1328125 121.6328125 128.6328125 135.6328125],320.5121396771041,0.000101512785,neutral
90,0.4785927781016391,1668.3070352632706,"[3.266008e-09, 1.3064032e-08, 3.266008e-09, 3.9192095e-08, 6.532016e-09, -1.9596047e-08, 6.532016e-09, -1.3064032e-08, -6.532016e-09, -1.3064032e-08, 1.3064032e-08, -1.633004e-08, 0.0, 6.532016e-09, 1.1431028e-08, 0.0, 0.0, 1.3064032e-08, -1.265578e-08, 0.0]",0.48442456,0.004728226,2596.393510917349,1.2349026,19.710484465450445,0.0048831417,[80.99958882 90.49958882],408.911562517663,6.6729444e-05,happy
60,0.533773855125087,1571.923828125,"[-2.1674417e-08, -1.2385381e-08, 0.0, -3.0963452e-09, -6.1926904e-09, 1.5481726e-09, 2.4770761e-08, 1.2385381e-08, -2.1674417e-08, -6.1926904e-09, -1.5481726e-09, -6.1926904e-09, -3.0963452e-09, 0.0, 1.2385381e-08, 3.0963452e-09, 6.1926904e-09, 0.0, -1.2385381e-08, 7.740863e-10]",0.5885173,0.007819521,2722.4028671166016,1.3584682,19.348324792434187,0.0032366596,[ 80.49958882  89.99958882  98.99958882 106.99958882 114.99958882],385.59508558300035,3.4364566e-05,disgusted
0,0.30639332487861304,1968.7697190504807,"[1.069827e-08, -2.4453188e-08, 3.0566485e-09, 1.5283242e-09, 1.2226594e-08, 0.0, 6.113297e-09, -1.451908e-08, 1.2226594e-08, -3.0566485e-09, 6.113297e-09, 9.169946e-09, 0.0, 0.0, 2.4453188e-08, 0.0, 0.0, 1.2226594e-08, 0.0, 0.0]",0.37366396,0.010344572,2114.5188499370797,1.3873761,20.225586166186236,0.010239254,[ 70.72691761  81.72691761  90.72691761 101.72691761],442.2136710334617,0.00033875552,angry
91,0.372250952861733,1104.5266544117646,"[1.2466331e-08, 0.0, 1.2466331e-08, 6.2331655e-09, 0.0, -3.1165828e-09, 0.0, -1.5582914e-09, 1.2466331e-08, -1.2466331e-08, 0.0, -7.791457e-09, 1.2466331e-08, 0.0, -1.2466331e-08, 0.0, 1.2466331e-08, 0.0, 6.2331655e-09, 6.2331655e-09]",0.50459653,0.004424771,2655.771118804662,1.5747384,19.702705762357684,0.0015512642,[ 80.49958882  89.99958882  99.49958882 108.49958882 117.49958882],338.1336802709093,6.7848864e-06,sad
43,0.3660782442554418,2000.9033203125,"[-1.946274e-08, 2.5950321e-08, 0.0, -6.4875803e-09, 1.29751605e-08, 6.4875803e-09, 0.0, 0.0, 6.4875803e-09, 0.0, -6.4875803e-09, -1.29751605e-08, -1.29751605e-08, -1.2164213e-09, 0.0, 0.0, -1.29751605e-08, 6.893054e-09, 3.2437901e-09, 0.0]",0.5433602,0.0047688894,2818.6679423292585,1.2107947,19.89466980080088,0.008579791,[107.78515625 114.78515625 122.28515625 130.28515625],311.0717488957905,0.00025486833,surprised
2,0.36335808566461364,1561.0275084713855,"[1.1490052e-08, 0.0, 5.745026e-09, -8.617539e-09, 1.4362564e-09, 0.0, 0.0, -5.745026e-09, -1.1490052e-08, 4.3087693e-09, 2.872513e-09, 2.872513e-09, 1.1490052e-08, 1.1490052e-08, -1.0053795e-08, -5.745026e-09, -5.745026e-09, -5.745026e-09, 5.745026e-09, -1.1490052e-08]",0.5552223,0.0065856427,2702.0967178993883,1.2421811,20.318090157273076,0.004995428,[ 98.49954044 107.49954044 117.99954044 126.49954044],281.40121784001195,9.596699e-05,disgusted
78,0.3877763987440917,2023.8467854299363,"[6.074359e-09, -1.2148718e-08, 0.0, 0.0, 0.0, 0.0, -6.074359e-09, 1.5185897e-09, 0.0, -6.074359e-09, -6.074359e-09, 6.074359e-09, 6.074359e-09, 6.074359e-09, -6.074359e-09, 3.7964742e-09, 6.074359e-09, 1.2148718e-08, -1.2148718e-08, -6.074359e-09]",0.58393395,0.0028547694,2664.3881557652694,1.2087573,20.362678192829794,0.008922935,[ 95.24951172 103.24951172 110.74951172 118.74951172],323.7683096163988,0.00022751313,surprised
0,0.5522720747646258,945.9677591811131,"[6.9611263e-09, -2.7844505e-08, 1.3922253e-08, 1.3922253e-08, 0.0, 6.9611263e-09, 0.0, 0.0, -1.3922253e-08, -6.9611263e-09, 0.0, 0.0, -6.9611263e-09, 1.3922253e-08, 1.3922253e-08, -2.7844505e-08, 3.4805632e-09, 0.0, 0.0, 0.0]",0.5773983,0.0044065663,2814.81377598702,1.3546352,18.86734116297581,0.00070645835,[ 93.99954044 102.49954044 110.49954044 118.99954044],344.80231212901464,1.400396e-06,fearful
24,0.3353366103445418,1244.0568085688694,"[4.555769e-09, 0.0, -3.0371794e-09, 6.074359e-09, 1.2148718e-08, 1.2148718e-08, 6.074359e-09, 3.0371794e-09, -9.111538e-09, -1.5185897e-09, 0.0, -1.2148718e-08, -1.2148718e-08, 6.454006e-09, 6.074359e-09, 1.2148718e-08, 3.0371794e-09, -3.0371794e-09, 1.2148718e-08, 0.0]",0.391468,0.0114854835,2255.60297984005,1.4169648,20.545879501814124,0.0028607207,[87.59960938 97.59960938],354.52032800312844,2.3216695e-05,sad
87,0.4474617221647022,1410.92724609375,"[6.357829e-09, 2.5431316e-08, 0.0, -4.7683715e-09, -6.357829e-09, 0.0, -1.11262e-08, -6.357829e-09, -6.357829e-09, -4.7683715e-09, 1.2715658e-08, -6.357829e-09, 9.536743e-09, 1.2715658e-08, 6.357829e-09, -9.536743e-09, 1.2715658e-08, 1.5894572e-09, 0.0, -1.2715658e-08]",0.4893906,0.005466278,2521.234049509881,1.3709357,20.95473965510438,0.0034976467,[37.49979441 56.49979441],267.97950363377475,3.1841166e-05,happy
22,0.49003157566337713,902.6352826286765,"[-1.7141206e-08, -1.2466331e-08, 1.2466331e-08, -6.2331655e-09, 0.0, 0.0, 0.0, 9.3497485e-09, 0.0, 3.1165828e-09, 7.012311e-09, 6.2331655e-09, 6.2331655e-09, 1.2466331e-08, 0.0, 0.0, 6.2331655e-09, 0.0, -1.2466331e-08, 0.0]",0.5131812,0.0031218082,2632.46453179543,1.4493356,20.14825387347859,0.0017720087,[53.05145474 67.05145474 81.55145474],347.4354922205444,7.879292e-06,sad
4,0.3454474741202044,1199.3843558784965,"[6.669051e-09, 1.3338102e-08, 2.0007153e-08, 0.0, -6.669051e-09, 6.669051e-09, -6.669051e-09, 0.0, 1.0003577e-08, 0.0, 1.3338102e-08, 6.669051e-09, -6.2522356e-09, -1.3338102e-08, -6.669051e-09, 0.0, 5.0017883e-09, -1.3338102e-08, -6.669051e-09, 1.3338102e-08]",0.5822152,0.0040013376,2692.1781475264,1.3231319,20.648717560703126,0.003569106,[48.67716734 64.17716734 79.67716734],260.64240316490685,3.6024376e-05,sad
